tier,defense,scheme,q_attack_frac,tpr_mean,tpr_ci95,inversion_rate,edge_evasion_rate,op_count,cost_vs_T1,complexity,measured_threshold_z,forge,w_m,m
V1T,D5_Stochastic,T5_TFLDT,0.8,0.945,0.026288,0.0,0.94,20,2.86,O(k + deg),2.5003,,0.2,0.4513
V1T,D5_Stochastic,T_max,0.8,0.961667,0.018488,0.0,0.94,6,0.86,O(k),2.5003,,0.2,0.4513
V1T,D5_Stochastic,T_median,0.8,0.946667,0.021718,0.0,0.94,16,2.29,O(k log k),2.5003,,0.2,0.4513
V1T,D5_Stochastic,T4_EigenTrust,0.8,0.498333,0.057524,0.0,0.94,11400,1628.57,O(iters * E),2.5003,,0.2,0.4513
V1T,D5_Stochastic,T_meanvar_z,0.8,0.96,0.020302,0.0,0.94,18,2.57,O(k),2.5003,,0.2,0.4513
V0,D5_Stochastic,T1_mean,0.9,0.986667,0.011066,0.0,0.92,7,1.0,O(k),2.5003,0.0,,
V0,D5_Stochastic,T2_SL,0.9,0.986667,0.011066,0.0,0.92,20,2.86,O(k),2.5003,0.0,,
V0,D5_Stochastic,T3_Beta,0.9,0.986667,0.011066,0.0,0.92,20,2.86,O(k),2.5003,0.0,,
V0,D5_Stochastic,T5_TFLDT,0.9,0.97,0.021965,0.0,0.92,20,2.86,O(k + deg),2.5003,0.0,,
V0,D5_Stochastic,T_max,0.9,0.973333,0.014476,0.0,0.92,6,0.86,O(k),2.5003,0.0,,
V0,D5_Stochastic,T_median,0.9,0.996667,0.004596,0.0,0.92,16,2.29,O(k log k),2.5003,0.0,,
V0,D5_Stochastic,T4_EigenTrust,0.9,0.455,0.057027,0.0,0.92,11400,1628.57,O(iters * E),2.5003,0.0,,
V0,D5_Stochastic,T_meanvar_z,0.9,0.988333,0.009577,0.0,0.92,18,2.57,O(k),2.5003,0.0,,
V0T,D5_Stochastic,T1_mean,0.9,0.986667,0.011066,0.0,0.92,7,1.0,O(k),2.5003,0.0,,
V0T,D5_Stochastic,T2_SL,0.9,0.986667,0.011066,0.0,0.92,20,2.86,O(k),2.5003,0.0,,
V0T,D5_Stochastic,T3_Beta,0.9,0.986667,0.011066,0.0,0.92,20,2.86,O(k),2.5003,0.0,,
V0T,D5_Stochastic,T5_TFLDT,0.9,0.97,0.021965,0.0,0.92,20,2.86,O(k + deg),2.5003,0.0,,
V0T,D5_Stochastic,T_max,0.9,0.973333,0.014476,0.0,0.92,6,0.86,O(k),2.5003,0.0,,
V0T,D5_Stochastic,T_median,0.9,0.996667,0.004596,0.0,0.92,16,2.29,O(k log k),2.5003,0.0,,
V0T,D5_Stochastic,T4_EigenTrust,0.9,0.455,0.057027,0.0,0.92,11400,1628.57,O(iters * E),2.5003,0.0,,
V0T,D5_Stochastic,T_meanvar_z,0.9,0.988333,0.009577,0.0,0.92,18,2.57,O(k),2.5003,0.0,,
V1,D5_Stochastic,T1_mean,0.9,0.943333,0.018699,0.0,0.94,7,1.0,O(k),2.5003,,0.0805,0.0
V1,D5_Stochastic,T2_SL,0.9,0.943333,0.018699,0.0,0.94,20,2.86,O(k),2.5003,,0.0805,0.0
V1,D5_Stochastic,T3_Beta,0.9,0.943333,0.018699,0.0,0.94,20,2.86,O(k),2.5003,,0.0805,0.0
V1,D5_Stochastic,T5_TFLDT,0.9,0.918333,0.028431,0.0,0.94,20,2.86,O(k + deg),2.5003,,0.0805,0.0
V1,D5_Stochastic,T_max,0.9,0.98,0.010669,0.0,0.94,6,0.86,O(k),2.5003,,0.0805,0.0
V1,D5_Stochastic,T_median,0.9,0.97,0.012613,0.0,0.94,16,2.29,O(k log k),2.5003,,0.0805,0.0
V1,D5_Stochastic,T4_EigenTrust,0.9,0.536667,0.053462,0.0,0.94,11400,1628.57,O(iters * E),2.5003,,0.0805,0.0
V1,D5_Stochastic,T_meanvar_z,0.9,0.988333,0.009577,0.0,0.94,18,2.57,O(k),2.5003,,0.0805,0.0
V1T,D5_Stochastic,T1_mean,0.9,0.966667,0.014683,0.0,0.94,7,1.0,O(k),2.5003,,0.1,0.2957
V1T,D5_Stochastic,T2_SL,0.9,0.966667,0.014683,0.0,0.94,20,2.86,O(k),2.5003,,0.1,0.2957
V1T,D5_Stochastic,T3_Beta,0.9,0.966667,0.014683,0.0,0.94,20,2.86,O(k),2.5003,,0.1,0.2957
V1T,D5_Stochastic,T5_TFLDT,0.9,0.956667,0.024401,0.0,0.94,20,2.86,O(k + deg),2.5003,,0.1,0.2957
V1T,D5_Stochastic,T_max,0.9,0.98,0.010669,0.0,0.94,6,0.86,O(k),2.5003,,0.1,0.2957
V1T,D5_Stochastic,T_median,0.9,0.975,0.011723,0.0,0.94,16,2.29,O(k log k),2.5003,,0.1,0.2957
V1T,D5_Stochastic,T4_EigenTrust,0.9,0.565,0.054325,0.0,0.94,11400,1628.57,O(iters * E),2.5003,,0.1,0.2957
V1T,D5_Stochastic,T_meanvar_z,0.9,0.981667,0.013046,0.0,0.94,18,2.57,O(k),2.5003,,0.1,0.2957
V0,D5_Stochastic,T1_mean,1.0,0.998333,0.003267,0.0,0.93,7,1.0,O(k),2.5003,0.0,,
V0,D5_Stochastic,T2_SL,1.0,0.998333,0.003267,0.0,0.93,20,2.86,O(k),2.5003,0.0,,
V0,D5_Stochastic,T3_Beta,1.0,0.998333,0.003267,0.0,0.93,20,2.86,O(k),2.5003,0.0,,
V0,D5_Stochastic,T5_TFLDT,1.0,0.993333,0.007934,0.0,0.93,20,2.86,O(k + deg),2.5003,0.0,,
V0,D5_Stochastic,T_max,1.0,0.975,0.013437,0.0,0.93,6,0.86,O(k),2.5003,0.0,,
V0,D5_Stochastic,T_median,1.0,0.996667,0.004596,0.0,0.93,16,2.29,O(k log k),2.5003,0.0,,
V0,D5_Stochastic,T4_EigenTrust,1.0,0.69,0.056489,0.0,0.93,11400,1628.57,O(iters * E),2.5003,0.0,,
V0,D5_Stochastic,T_meanvar_z,1.0,0.988333,0.009577,0.0,0.93,18,2.57,O(k),2.5003,0.0,,
V0T,D5_Stochastic,T1_mean,1.0,0.998333,0.003267,0.0,0.93,7,1.0,O(k),2.5003,0.0,,
V0T,D5_Stochastic,T2_SL,1.0,0.998333,0.003267,0.0,0.93,20,2.86,O(k),2.5003,0.0,,
V0T,D5_Stochastic,T3_Beta,1.0,0.998333,0.003267,0.0,0.93,20,2.86,O(k),2.5003,0.0,,
V0T,D5_Stochastic,T5_TFLDT,1.0,0.993333,0.007934,0.0,0.93,20,2.86,O(k + deg),2.5003,0.0,,
V0T,D5_Stochastic,T_max,1.0,0.975,0.013437,0.0,0.93,6,0.86,O(k),2.5003,0.0,,
V0T,D5_Stochastic,T_median,1.0,0.996667,0.004596,0.0,0.93,16,2.29,O(k log k),2.5003,0.0,,
V0T,D5_Stochastic,T4_EigenTrust,1.0,0.69,0.056489,0.0,0.93,11400,1628.57,O(iters * E),2.5003,0.0,,
V0T,D5_Stochastic,T_meanvar_z,1.0,0.988333,0.009577,0.0,0.93,18,2.57,O(k),2.5003,0.0,,
V1,D5_Stochastic,T1_mean,1.0,0.996667,0.004596,0.0,0.95,7,1.0,O(k),2.5003,,0.0,0.2698
V1,D5_Stochastic,T2_SL,1.0,0.996667,0.004596,0.0,0.95,20,2.86,O(k),2.5003,,0.0,0.2698
V1,D5_Stochastic,T3_Beta,1.0,0.996667,0.004596,0.0,0.95,20,2.86,O(k),2.5003,,0.0,0.2698
V1,D5_Stochastic,T5_TFLDT,1.0,0.988333,0.019838,0.0,0.95,20,2.86,O(k + deg),2.5003,,0.0,0.2698
V1,D5_Stochastic,T_max,1.0,0.985,0.009396,0.0,0.95,6,0.86,O(k),2.5003,,0.0,0.2698
V1,D5_Stochastic,T_median,1.0,0.996667,0.004596,0.0,0.95,16,2.29,O(k log k),2.5003,,0.0,0.2698
V1,D5_Stochastic,T4_EigenTrust,1.0,0.678333,0.055572,0.0,0.95,11400,1628.57,O(iters * E),2.5003,,0.0,0.2698
V1,D5_Stochastic,T_meanvar_z,1.0,0.986667,0.011066,0.0,0.95,18,2.57,O(k),2.5003,,0.0,0.2698
V1T,D5_Stochastic,T1_mean,1.0,0.996667,0.004596,0.0,0.95,7,1.0,O(k),2.5003,,0.0,0.2698
V1T,D5_Stochastic,T2_SL,1.0,0.996667,0.004596,0.0,0.95,20,2.86,O(k),2.5003,,0.0,0.2698
V1T,D5_Stochastic,T3_Beta,1.0,0.996667,0.004596,0.0,0.95,20,2.86,O(k),2.5003,,0.0,0.2698
V1T,D5_Stochastic,T5_TFLDT,1.0,0.988333,0.019838,0.0,0.95,20,2.86,O(k + deg),2.5003,,0.0,0.2698
V1T,D5_Stochastic,T_max,1.0,0.985,0.009396,0.0,0.95,6,0.86,O(k),2.5003,,0.0,0.2698
V1T,D5_Stochastic,T_median,1.0,0.996667,0.004596,0.0,0.95,16,2.29,O(k log k),2.5003,,0.0,0.2698
V1T,D5_Stochastic,T4_EigenTrust,1.0,0.678333,0.055572,0.0,0.95,11400,1628.57,O(iters * E),2.5003,,0.0,0.2698
V1T,D5_Stochastic,T_meanvar_z,1.0,0.986667,0.011066,0.0,0.95,18,2.57,O(k),2.5003,,0.0,0.2698
V0,D6_DRL,T1_mean,0.1,0.121667,0.031096,0.52,0.01,7,1.0,O(k),2.0255,0.0,,
V0,D6_DRL,T2_SL,0.1,0.121667,0.031096,0.52,0.01,20,2.86,O(k),2.0255,0.0,,
V0,D6_DRL,T3_Beta,0.1,0.121667,0.031096,0.52,0.01,20,2.86,O(k),2.0255,0.0,,
V0,D6_DRL,T5_TFLDT,0.1,0.118667,0.029502,0.53,0.01,20,2.86,O(k + deg),2.0255,0.0,,
V0,D6_DRL,T_max,0.1,0.523,0.045176,0.05,0.01,6,0.86,O(k),2.0255,0.0,,
V0,D6_DRL,T_median,0.1,0.013333,0.010044,0.98,0.01,16,2.29,O(k log k),2.0255,0.0,,
V0,D6_DRL,T4_EigenTrust,0.1,0.061667,0.021102,0.43,0.01,11400,1628.57,O(iters * E),2.0255,0.0,,
V0,D6_DRL,T_meanvar_z,0.1,0.509667,0.045362,0.02,0.01,18,2.57,O(k),2.0255,0.0,,
V0T,D6_DRL,T1_mean,0.1,0.121667,0.031096,0.52,0.01,7,1.0,O(k),2.0255,0.0,,
V0T,D6_DRL,T2_SL,0.1,0.121667,0.031096,0.52,0.01,20,2.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T3_Beta,0.1,0.121667,0.031096,0.52,0.01,20,2.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T5_TFLDT,0.1,0.118667,0.029502,0.53,0.01,20,2.86,O(k + deg),2.0255,0.0,,
V0T,D6_DRL,T_max,0.1,0.523,0.045176,0.05,0.01,6,0.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T_median,0.1,0.013333,0.010044,0.98,0.01,16,2.29,O(k log k),2.0255,0.0,,
V0T,D6_DRL,T4_EigenTrust,0.1,0.061667,0.021102,0.43,0.01,11400,1628.57,O(iters * E),2.0255,0.0,,
V0T,D6_DRL,T_meanvar_z,0.1,0.509667,0.045362,0.02,0.01,18,2.57,O(k),2.0255,0.0,,
V1,D6_DRL,T1_mean,0.1,0.744667,0.044624,0.0,0.03,7,1.0,O(k),2.0255,,0.9,0.2209
V1,D6_DRL,T2_SL,0.1,0.744667,0.044624,0.0,0.03,20,2.86,O(k),2.0255,,0.9,0.2209
V1,D6_DRL,T3_Beta,0.1,0.744667,0.044624,0.0,0.03,20,2.86,O(k),2.0255,,0.9,0.2209
V1,D6_DRL,T5_TFLDT,0.1,0.749667,0.046295,0.0,0.03,20,2.86,O(k + deg),2.0255,,0.9,0.2209
V1,D6_DRL,T_max,0.1,0.611333,0.044001,0.0,0.03,6,0.86,O(k),2.0255,,0.9,0.2209
V1,D6_DRL,T_median,0.1,0.628333,0.047089,0.0,0.03,16,2.29,O(k log k),2.0255,,0.9,0.2209
V1,D6_DRL,T4_EigenTrust,0.1,0.145,0.037622,0.17,0.03,11400,1628.57,O(iters * E),2.0255,,0.9,0.2209
V1,D6_DRL,T_meanvar_z,0.1,0.754667,0.044141,0.0,0.03,18,2.57,O(k),2.0255,,0.9,0.2209
V1T,D6_DRL,T1_mean,0.1,0.473,0.04742,0.02,0.06,7,1.0,O(k),2.0255,,0.9,0.1303
V1T,D6_DRL,T2_SL,0.1,0.473,0.04742,0.02,0.06,20,2.86,O(k),2.0255,,0.9,0.1303
V1T,D6_DRL,T3_Beta,0.1,0.473,0.04742,0.02,0.06,20,2.86,O(k),2.0255,,0.9,0.1303
V1T,D6_DRL,T5_TFLDT,0.1,0.459333,0.045894,0.02,0.06,20,2.86,O(k + deg),2.0255,,0.9,0.1303
V1T,D6_DRL,T_max,0.1,0.479333,0.041506,0.02,0.06,6,0.86,O(k),2.0255,,0.9,0.1303
V1T,D6_DRL,T_median,0.1,0.247,0.046292,0.09,0.06,16,2.29,O(k log k),2.0255,,0.9,0.1303
V1T,D6_DRL,T4_EigenTrust,0.1,0.12,0.034459,0.23,0.06,11400,1628.57,O(iters * E),2.0255,,0.9,0.1303
V1T,D6_DRL,T_meanvar_z,0.1,0.494667,0.04598,0.01,0.06,18,2.57,O(k),2.0255,,0.9,0.1303
V0,D6_DRL,T1_mean,0.2,0.588667,0.053941,0.0,0.0,7,1.0,O(k),2.0255,0.0,,
V0,D6_DRL,T2_SL,0.2,0.588667,0.053941,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0,D6_DRL,T3_Beta,0.2,0.588667,0.053941,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0,D6_DRL,T5_TFLDT,0.2,0.570667,0.051847,0.0,0.0,20,2.86,O(k + deg),2.0255,0.0,,
V0,D6_DRL,T_max,0.2,0.956667,0.015827,0.0,0.0,6,0.86,O(k),2.0255,0.0,,
V0,D6_DRL,T_median,0.2,0.04,0.016164,0.85,0.0,16,2.29,O(k log k),2.0255,0.0,,
V0,D6_DRL,T4_EigenTrust,0.2,0.136667,0.037254,0.23,0.0,11400,1628.57,O(iters * E),2.0255,0.0,,
V0,D6_DRL,T_meanvar_z,0.2,0.953333,0.016137,0.0,0.0,18,2.57,O(k),2.0255,0.0,,
V0T,D6_DRL,T1_mean,0.2,0.588667,0.053941,0.0,0.0,7,1.0,O(k),2.0255,0.0,,
V0T,D6_DRL,T2_SL,0.2,0.588667,0.053941,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T3_Beta,0.2,0.588667,0.053941,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T5_TFLDT,0.2,0.570667,0.051847,0.0,0.0,20,2.86,O(k + deg),2.0255,0.0,,
V0T,D6_DRL,T_max,0.2,0.956667,0.015827,0.0,0.0,6,0.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T_median,0.2,0.04,0.016164,0.85,0.0,16,2.29,O(k log k),2.0255,0.0,,
V0T,D6_DRL,T4_EigenTrust,0.2,0.136667,0.037254,0.23,0.0,11400,1628.57,O(iters * E),2.0255,0.0,,
V0T,D6_DRL,T_meanvar_z,0.2,0.953333,0.016137,0.0,0.0,18,2.57,O(k),2.0255,0.0,,
V1,D6_DRL,T1_mean,0.2,0.921667,0.026855,0.0,0.01,7,1.0,O(k),2.0255,,0.8,0.2692
V1,D6_DRL,T2_SL,0.2,0.921667,0.026855,0.0,0.01,20,2.86,O(k),2.0255,,0.8,0.2692
V1,D6_DRL,T3_Beta,0.2,0.921667,0.026855,0.0,0.01,20,2.86,O(k),2.0255,,0.8,0.2692
V1,D6_DRL,T5_TFLDT,0.2,0.906667,0.027594,0.0,0.01,20,2.86,O(k + deg),2.0255,,0.8,0.2692
V1,D6_DRL,T_max,0.2,0.82,0.034646,0.0,0.01,6,0.86,O(k),2.0255,,0.8,0.2692
V1,D6_DRL,T_median,0.2,0.85,0.033961,0.0,0.01,16,2.29,O(k log k),2.0255,,0.8,0.2692
V1,D6_DRL,T4_EigenTrust,0.2,0.198333,0.04542,0.05,0.01,11400,1628.57,O(iters * E),2.0255,,0.8,0.2692
V1,D6_DRL,T_meanvar_z,0.2,0.92,0.022498,0.0,0.01,18,2.57,O(k),2.0255,,0.8,0.2692
V1T,D6_DRL,T1_mean,0.2,0.983333,0.015045,0.0,0.0,7,1.0,O(k),2.0255,,0.8,0.3629
V1T,D6_DRL,T2_SL,0.2,0.983333,0.015045,0.0,0.0,20,2.86,O(k),2.0255,,0.8,0.3629
V1T,D6_DRL,T3_Beta,0.2,0.983333,0.015045,0.0,0.0,20,2.86,O(k),2.0255,,0.8,0.3629
V1T,D6_DRL,T5_TFLDT,0.2,0.968333,0.017799,0.0,0.0,20,2.86,O(k + deg),2.0255,,0.8,0.3629
V1T,D6_DRL,T_max,0.2,0.911667,0.024328,0.0,0.0,6,0.86,O(k),2.0255,,0.8,0.3629
V1T,D6_DRL,T_median,0.2,0.951667,0.023352,0.0,0.0,16,2.29,O(k log k),2.0255,,0.8,0.3629
V1T,D6_DRL,T4_EigenTrust,0.2,0.233333,0.048697,0.03,0.0,11400,1628.57,O(iters * E),2.0255,,0.8,0.3629
V1T,D6_DRL,T_meanvar_z,0.2,0.973333,0.012901,0.0,0.0,18,2.57,O(k),2.0255,,0.8,0.3629
V0,D6_DRL,T1_mean,0.3,0.936667,0.025759,0.0,0.0,7,1.0,O(k),2.0255,0.0,,
V0,D6_DRL,T2_SL,0.3,0.936667,0.025759,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0,D6_DRL,T3_Beta,0.3,0.936667,0.025759,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0,D6_DRL,T5_TFLDT,0.3,0.915,0.031998,0.0,0.0,20,2.86,O(k + deg),2.0255,0.0,,
V0,D6_DRL,T_max,0.3,0.991667,0.007155,0.0,0.0,6,0.86,O(k),2.0255,0.0,,
V0,D6_DRL,T_median,0.3,0.118333,0.029473,0.42,0.0,16,2.29,O(k log k),2.0255,0.0,,
V0,D6_DRL,T4_EigenTrust,0.3,0.17,0.042039,0.11,0.0,11400,1628.57,O(iters * E),2.0255,0.0,,
V0,D6_DRL,T_meanvar_z,0.3,0.991667,0.007155,0.0,0.0,18,2.57,O(k),2.0255,0.0,,
V0T,D6_DRL,T1_mean,0.3,0.936667,0.025759,0.0,0.0,7,1.0,O(k),2.0255,0.0,,
V0T,D6_DRL,T2_SL,0.3,0.936667,0.025759,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T3_Beta,0.3,0.936667,0.025759,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T5_TFLDT,0.3,0.915,0.031998,0.0,0.0,20,2.86,O(k + deg),2.0255,0.0,,
V0T,D6_DRL,T_max,0.3,0.991667,0.007155,0.0,0.0,6,0.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T_median,0.3,0.118333,0.029473,0.42,0.0,16,2.29,O(k log k),2.0255,0.0,,
V0T,D6_DRL,T4_EigenTrust,0.3,0.17,0.042039,0.11,0.0,11400,1628.57,O(iters * E),2.0255,0.0,,
V0T,D6_DRL,T_meanvar_z,0.3,0.991667,0.007155,0.0,0.0,18,2.57,O(k),2.0255,0.0,,
V1,D6_DRL,T1_mean,0.3,0.96,0.018642,0.0,0.01,7,1.0,O(k),2.0255,,0.7,0.2852
V1,D6_DRL,T2_SL,0.3,0.96,0.018642,0.0,0.01,20,2.86,O(k),2.0255,,0.7,0.2852
V1,D6_DRL,T3_Beta,0.3,0.96,0.018642,0.0,0.01,20,2.86,O(k),2.0255,,0.7,0.2852
V1,D6_DRL,T5_TFLDT,0.3,0.943333,0.023317,0.0,0.01,20,2.86,O(k + deg),2.0255,,0.7,0.2852
V1,D6_DRL,T_max,0.3,0.908333,0.027222,0.0,0.01,6,0.86,O(k),2.0255,,0.7,0.2852
V1,D6_DRL,T_median,0.3,0.926667,0.027982,0.0,0.01,16,2.29,O(k log k),2.0255,,0.7,0.2852
V1,D6_DRL,T4_EigenTrust,0.3,0.265,0.051722,0.03,0.01,11400,1628.57,O(iters * E),2.0255,,0.7,0.2852
V1,D6_DRL,T_meanvar_z,0.3,0.948333,0.018394,0.0,0.01,18,2.57,O(k),2.0255,,0.7,0.2852
V1T,D6_DRL,T1_mean,0.3,0.998333,0.003267,0.0,0.01,7,1.0,O(k),2.0255,,0.7,0.5567
V1T,D6_DRL,T2_SL,0.3,0.998333,0.003267,0.0,0.01,20,2.86,O(k),2.0255,,0.7,0.5567
V1T,D6_DRL,T3_Beta,0.3,0.998333,0.003267,0.0,0.01,20,2.86,O(k),2.0255,,0.7,0.5567
V1T,D6_DRL,T5_TFLDT,0.3,0.998333,0.003267,0.0,0.01,20,2.86,O(k + deg),2.0255,,0.7,0.5567
V1T,D6_DRL,T_max,0.3,0.995,0.005601,0.0,0.01,6,0.86,O(k),2.0255,,0.7,0.5567
V1T,D6_DRL,T_median,0.3,0.998333,0.003267,0.0,0.01,16,2.29,O(k log k),2.0255,,0.7,0.5567
V1T,D6_DRL,T4_EigenTrust,0.3,0.441667,0.062703,0.0,0.01,11400,1628.57,O(iters * E),2.0255,,0.7,0.5567
V1T,D6_DRL,T_meanvar_z,0.3,0.996667,0.004596,0.0,0.01,18,2.57,O(k),2.0255,,0.7,0.5567
V0,D6_DRL,T1_mean,0.4,0.986667,0.008907,0.0,0.0,7,1.0,O(k),2.0255,0.0,,
V0,D6_DRL,T2_SL,0.4,0.986667,0.008907,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0,D6_DRL,T3_Beta,0.4,0.986667,0.008907,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0,D6_DRL,T5_TFLDT,0.4,0.97,0.019906,0.0,0.0,20,2.86,O(k + deg),2.0255,0.0,,
V0,D6_DRL,T_max,0.4,0.991667,0.007155,0.0,0.0,6,0.86,O(k),2.0255,0.0,,
V0,D6_DRL,T_median,0.4,0.329,0.047474,0.13,0.0,16,2.29,O(k log k),2.0255,0.0,,
V0,D6_DRL,T4_EigenTrust,0.4,0.218333,0.048184,0.04,0.0,11400,1628.57,O(iters * E),2.0255,0.0,,
V0,D6_DRL,T_meanvar_z,0.4,0.991667,0.007155,0.0,0.0,18,2.57,O(k),2.0255,0.0,,
V0T,D6_DRL,T1_mean,0.4,0.986667,0.008907,0.0,0.0,7,1.0,O(k),2.0255,0.0,,
V0T,D6_DRL,T2_SL,0.4,0.986667,0.008907,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T3_Beta,0.4,0.986667,0.008907,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T5_TFLDT,0.4,0.97,0.019906,0.0,0.0,20,2.86,O(k + deg),2.0255,0.0,,
V0T,D6_DRL,T_max,0.4,0.991667,0.007155,0.0,0.0,6,0.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T_median,0.4,0.329,0.047474,0.13,0.0,16,2.29,O(k log k),2.0255,0.0,,
V0T,D6_DRL,T4_EigenTrust,0.4,0.218333,0.048184,0.04,0.0,11400,1628.57,O(iters * E),2.0255,0.0,,
V0T,D6_DRL,T_meanvar_z,0.4,0.991667,0.007155,0.0,0.0,18,2.57,O(k),2.0255,0.0,,
V1,D6_DRL,T1_mean,0.4,0.975,0.01698,0.0,0.0,7,1.0,O(k),2.0255,,0.6,0.2802
V1,D6_DRL,T2_SL,0.4,0.975,0.01698,0.0,0.0,20,2.86,O(k),2.0255,,0.6,0.2802
V1,D6_DRL,T3_Beta,0.4,0.975,0.01698,0.0,0.0,20,2.86,O(k),2.0255,,0.6,0.2802
V1,D6_DRL,T5_TFLDT,0.4,0.961667,0.019062,0.0,0.0,20,2.86,O(k + deg),2.0255,,0.6,0.2802
V1,D6_DRL,T_max,0.4,0.948333,0.020075,0.0,0.0,6,0.86,O(k),2.0255,,0.6,0.2802
V1,D6_DRL,T_median,0.4,0.946667,0.022689,0.0,0.0,16,2.29,O(k log k),2.0255,,0.6,0.2802
V1,D6_DRL,T4_EigenTrust,0.4,0.326667,0.054528,0.0,0.0,11400,1628.57,O(iters * E),2.0255,,0.6,0.2802
V1,D6_DRL,T_meanvar_z,0.4,0.97,0.01422,0.0,0.0,18,2.57,O(k),2.0255,,0.6,0.2802
V1T,D6_DRL,T1_mean,0.4,1.0,0.0,0.0,0.0,7,1.0,O(k),2.0255,,0.6,0.6017
V1T,D6_DRL,T2_SL,0.4,1.0,0.0,0.0,0.0,20,2.86,O(k),2.0255,,0.6,0.6017
V1T,D6_DRL,T3_Beta,0.4,1.0,0.0,0.0,0.0,20,2.86,O(k),2.0255,,0.6,0.6017
V1T,D6_DRL,T5_TFLDT,0.4,0.998333,0.003267,0.0,0.0,20,2.86,O(k + deg),2.0255,,0.6,0.6017
V1T,D6_DRL,T_max,0.4,0.996667,0.004596,0.0,0.0,6,0.86,O(k),2.0255,,0.6,0.6017
V1T,D6_DRL,T_median,0.4,0.998333,0.003267,0.0,0.0,16,2.29,O(k log k),2.0255,,0.6,0.6017
V1T,D6_DRL,T4_EigenTrust,0.4,0.533333,0.060359,0.0,0.0,11400,1628.57,O(iters * E),2.0255,,0.6,0.6017
V1T,D6_DRL,T_meanvar_z,0.4,0.998333,0.003267,0.0,0.0,18,2.57,O(k),2.0255,,0.6,0.6017
V0,D6_DRL,T1_mean,0.5,0.991667,0.007155,0.0,0.0,7,1.0,O(k),2.0255,0.0,,
V0,D6_DRL,T2_SL,0.5,0.991667,0.007155,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0,D6_DRL,T3_Beta,0.5,0.991667,0.007155,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0,D6_DRL,T5_TFLDT,0.5,0.986667,0.012,0.0,0.0,20,2.86,O(k + deg),2.0255,0.0,,
V0,D6_DRL,T_max,0.5,0.991667,0.007155,0.0,0.0,6,0.86,O(k),2.0255,0.0,,
V0,D6_DRL,T_median,0.5,0.82,0.033378,0.0,0.0,16,2.29,O(k log k),2.0255,0.0,,
V0,D6_DRL,T4_EigenTrust,0.5,0.293333,0.053971,0.0,0.0,11400,1628.57,O(iters * E),2.0255,0.0,,
V0,D6_DRL,T_meanvar_z,0.5,0.991667,0.007155,0.0,0.0,18,2.57,O(k),2.0255,0.0,,
V0T,D6_DRL,T1_mean,0.5,0.991667,0.007155,0.0,0.0,7,1.0,O(k),2.0255,0.0,,
V0T,D6_DRL,T2_SL,0.5,0.991667,0.007155,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T3_Beta,0.5,0.991667,0.007155,0.0,0.0,20,2.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T5_TFLDT,0.5,0.986667,0.012,0.0,0.0,20,2.86,O(k + deg),2.0255,0.0,,
V0T,D6_DRL,T_max,0.5,0.991667,0.007155,0.0,0.0,6,0.86,O(k),2.0255,0.0,,
V0T,D6_DRL,T_median,0.5,0.82,0.033378,0.0,0.0,16,2.29,O(k log k),2.0255,0.0,,
V0T,D6_DRL,T4_EigenTrust,0.5,0.293333,0.053971,0.0,0.0,11400,1628.57,O(iters * E),2.0255,0.0,,
V0T,D6_DRL,T_meanvar_z,0.5,0.991667,0.007155,0.0,0.0,18,2.57,O(k),2.0255,0.0,,
V1,D6_DRL,T1_mean,0.5,0.983333,0.011837,0.0,0.0,7,1.0,O(k),2.0255,,0.5,0.2559
V1,D6_DRL,T2_SL,0.5,0.983333,0.011837,0.0,0.0,20,2.86,O(k),2.0255,,0.5,0.2559
V1,D6_DRL,T3_Beta,0.5,0.983333,0.011837,0.0,0.0,20,2.86,O(k),2.0255,,0.5,0.2559
V1,D6_DRL,T5_TFLDT,0.5,0.968333,0.018394,0.0,0.0,20,2.86,O(k + deg),2.0255,,0.5,0.2559
